,date_time_utc,event_id,recipient_address,recipient_status,sender_address
11771,2021-02-10T06:35:19.0750000Z,AGENTINFO,ext_330;ext_330;ext_330;ext_330;int_173;ext_330;,,int_202
11772,2021-02-10T06:36:10.0840000Z,RECEIVE,int_64;,Unknown,int_1
11773,2021-02-23T16:28:53.8840000Z,AGENTINFO,int_8;int_7;int_5;int_5;int_2;,,int_54
11774,2021-02-14T12:11:09.0120000Z,SUBMIT,int_5;,,int_1
11775,2021-02-23T15:42:02.2830000Z,AGENTINFO,int_5;int_5;int_2;,,int_54
11776,2021-02-22T08:23:36.4110000Z,DELIVER,int_22;,,int_16
11777,2021-02-25T08:58:06.4620000Z,AGENTINFO,int_65;int_65;,,int_1
11778,2021-02-10T08:33:29.8660000Z,AGENTINFO,int_31;,,int_71
11779,2021-02-18T05:21:16.5610000Z,RECEIVE,int_173;,,int_1
11780,2021-02-18T13:29:16.4870000Z,SUBMIT,ext_290;,,int_1
11781,2021-02-10T06:36:10.2830000Z,RECEIVE,int_64;,,int_1
11782,2021-02-22T11:22:05.9470000Z,RECEIVE,int_5;,Unknown,int_1
11783,2021-02-16T12:14:59.0290000Z,AGENTINFO,int_167;,,int_9
11784,2021-02-25T08:58:06.5060000Z,AGENTINFO,int_70;int_69;int_68;int_67;int_66;int_2;,,int_1
11785,2021-02-23T15:55:43.3610000Z,CLIENTSUBMISSION,int_5;int_2;,,int_54
11786,2021-02-22T12:19:02.5990000Z,RECIPIENTINFO,int_69;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
11787,2021-02-03T10:34:30.7960000Z,DELIVER,int_29;,,int_333
11788,2021-02-16T13:18:09.0800000Z,CLIENTSUBMISSION,int_105;,,int_1
11789,2021-02-16T14:51:08.0760000Z,RECEIVE,int_11;,,int_1
11790,2021-02-18T09:35:19.1730000Z,DELIVER,int_121;,,int_58
11791,2021-02-10T21:38:05.7680000Z,AGENTINFO,int_33;,,int_1
11792,2021-02-10T09:03:46.1600000Z,SUBMIT,int_30;,,int_261
11793,2021-02-10T06:35:17.5720000Z,RECEIVE,ext_330;ext_330;ext_330;ext_330;int_173;ext_330;,To;To;Cc;Cc;Cc;Cc,int_202
11794,2021-02-18T13:30:54.8550000Z,AGENTINFO,int_236;,,int_38
11795,2021-02-17T21:59:10.1180000Z,AGENTINFO,int_33;,,int_1
11796,2021-02-20T15:21:13.1770000Z,EXPAND,int_8;int_7;int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_1
11797,2021-02-10T15:10:09.8010000Z,AGENTINFO,int_5;int_5;,,int_1
11798,2021-02-20T13:13:09.6040000Z,AGENTINFO,int_72;int_78;int_77;int_76;int_2;int_53;,,int_1
11799,2021-02-10T06:35:24.6060000Z,SENDEXTERNAL,ext_330;ext_330;ext_330;ext_330;ext_330;,250 2.1.5 Ok;250 2.1.5 Ok;250 2.1.5 Ok;250 2.1.5 Ok;250 2.1.5 Ok,int_202
11800,2021-02-10T08:28:34.5050000Z,RECEIVE,int_210;int_209;ext_212;int_8;ext_55;int_168;ext_212;,To;To;To;Cc;Cc;Cc;Cc,int_91
11801,2021-02-10T09:58:41.4880000Z,DELIVER,int_196;,,int_19
11802,2021-02-10T08:28:36.2770000Z,AGENTINFO,int_210;int_209;int_8;int_168;,,int_91
11803,2021-02-20T13:13:09.5380000Z,AGENTINFO,int_72;int_78;int_77;int_76;int_2;int_53;int_64;int_64;,,int_1
11804,2021-02-10T09:03:48.4560000Z,DELIVER,int_30;,,int_261
11805,2021-02-10T08:28:35.7590000Z,TRANSFER,ext_212;ext_55;ext_212;,,int_91
11806,2021-02-25T15:02:08.1980000Z,AGENTINFO,int_39;int_47;int_46;ext_45;int_4;int_2;,,int_1
11807,2021-02-03T10:25:10.8480000Z,RECIPIENTINFO,int_5;int_5;,'MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70',int_1
11808,2021-02-10T08:33:29.8640000Z,AGENTINFO,int_31;,,int_71
11809,2021-02-10T09:03:46.5340000Z,AGENTINFO,int_30;,,int_261
11810,2021-02-21T11:21:03.4450000Z,CLIENTSUBMISSION,int_181;,,int_1
11811,2021-02-09T06:39:08.7270000Z,CLIENTSUBMISSION,int_53;,,int_1
11812,2021-02-09T12:18:08.7020000Z,AGENTINFO,int_39;int_47;int_46;ext_45;int_4;int_2;int_6;int_6;,,int_1
11813,2021-02-10T10:01:56.3910000Z,DELIVER,int_291;,,int_158
11814,2021-02-04T06:43:16.1430000Z,DELIVER,int_2;,Tickets-Mailbox Rules Agent,int_1
11815,2021-02-07T08:35:08.9020000Z,AGENTINFO,int_42;,,int_307
11816,2021-02-10T06:35:20.8640000Z,SETROUTE,ext_330;,,int_202
11817,2021-02-10T08:28:37.8370000Z,SETROUTE,ext_55;,,int_91
11818,2021-02-04T06:43:15.2670000Z,RECEIVE,int_2;,Unknown,int_1
11819,2021-02-10T12:49:06.3140000Z,CLIENTSUBMISSION,int_5;,,int_1
11820,2021-02-07T08:31:09.8990000Z,RECEIVE,int_33;,,int_1
11821,2021-02-07T07:02:05.2550000Z,SETROUTE,ext_94;,,int_1
11822,2021-02-09T12:18:08.1860000Z,CLIENTSUBMISSION,int_6;,,int_1
11823,2021-02-20T15:27:05.0380000Z,CLIENTSUBMISSION,int_8;,,int_1
11824,2021-02-20T15:49:13.4440000Z,AGENTINFO,int_15;,,int_1
11825,2021-02-20T13:13:09.3740000Z,RECEIVE,int_64;,,int_1
11826,2021-02-09T12:18:09.6930000Z,DELIVER,int_47;,,int_1
11827,2021-02-08T10:52:51.6180000Z,SENDEXTERNAL,ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;,250 recipient <<PII:H101(bdrDisrzqga8C3vo9h7VwG4ptNnVX07zjXLkF1qKB68=):E102(Y8bEwLqyqJyOftnGsZqB2NKo5mfty81LeCKfLgOguik=)>@benefit.bh> ok;250 recipient <<PII:H101(0NbjDhA+Pql7Nz7xKxOkAfpM4PtyJqIzsk3ALnoU+aA=):E102(MWJgXFZORDhjVENsWEJpUAf14L0fW3o1kDddzYYX1icZMAHBA4SxbWmtv5QVfE0h)>@benefit.bh> ok;250 recipient <<PII:H101(jPl+S033TQTfLyafqtyuT8mYPCH86oUGWxeajGqKoGU=):E102(a9bU0MrCuKyejnzeybKZfo6hVsZ9+9af4trDsVIk+io=)>@benefit.bh> ok;250 recipient <<PII:H101(6NIIDgpKwtxQjpkm74u0CZBGvpNfKcqluw+ZqZpTmxI=):E102(N25saGJaUER1ZlVCcFqHbpKM2wiJgART1wQtro/1hp4a9mivO92FBh0+yc6198Ks)>@benefit.bh> ok;250 recipient <<PII:H101(1WqyN7otQV9tBrZHbME4hKhnwDDVYT7h+6sG71/3Rbc=):E102(MmRiXlhQRjpmV0ZwXEZuVTsj9IBrdyHid/AxwyJ8Ltc=)>@benefit.bh> ok;250 recipient <<PII:H101(zFfOeWGp6RFlB8CxH3bW76BqP3BCxG2w/YEZk68URss=):E102(ew0LBwHi2My+rpyIEOLJrhLY0xDq5ocxDt+9MRU+10s=)>@benefit.bh> ok;250 recipient <<PII:H101(emQSiNqekqGDhg3aIRbYwqAvRc/hBkCetpEPqtJW5rY=):E102(ZszKxsC4rqKUhHLPuqOK5LMC5fZ0K8TYGrmzQakLiKyi0QJh+AQtpfdbje+9d+Vf)>@benefit.bh> ok,int_53
11828,2021-02-08T13:34:05.4990000Z,AGENTINFO,int_8;int_214;int_266;int_147;,,int_229
11829,2021-02-20T13:31:08.8280000Z,AGENTINFO,int_8;int_7;int_2;int_5;int_5;,,int_1
11830,2021-02-23T15:38:28.8600000Z,AGENTINFO,int_5;int_5;int_2;,,int_54
11831,2021-02-20T15:21:11.1230000Z,RECEIVE,int_36;,Unknown,int_1
11832,2021-02-10T10:01:53.9230000Z,RECEIVE,int_291;,Unknown,int_158
11833,2021-02-10T15:10:09.6050000Z,EXPAND,int_8;int_7;int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_1
11834,2021-02-10T07:18:04.7670000Z,DELIVER,int_5;,,int_1
11835,2021-02-23T15:38:28.8400000Z,AGENTINFO,int_8;int_7;int_5;int_5;int_2;,,int_54
11836,2021-02-20T15:49:13.8170000Z,DELIVER,int_15;,JIRA-Mailbox Rules Agent,int_1
11837,2021-02-10T08:51:09.9180000Z,RECEIVE,int_129;,Unknown,int_1
11838,2021-02-23T16:42:45.4130000Z,DUPLICATEEXPAND,int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_54
11839,2021-02-22T14:50:19.2580000Z,AGENTINFO,ext_154;ext_154;ext_154;ext_154;,,int_8
11840,2021-02-21T13:34:56.8730000Z,SENDEXTERNAL,ext_92;ext_92;ext_92;ext_92;,250 2.0.0 RCPT TO accepted;250 2.0.0 RCPT TO accepted;250 2.0.0 RCPT TO accepted;250 2.0.0 RCPT TO accepted,int_91
11841,2021-02-20T15:49:13.4480000Z,SUBMIT,int_15;,,int_1
11842,2021-02-15T09:18:11.2570000Z,RECEIVE,int_5;,,int_1
11843,2021-02-10T21:38:05.7490000Z,AGENTINFO,int_33;,,int_1
11844,2021-02-10T12:49:06.7550000Z,DELIVER,int_7;,Jordan HD-Mailbox Rules Agent,int_1
11845,2021-02-21T07:35:28.7840000Z,TRANSFER,int_22;int_21;int_20;int_19;int_16;int_2;,,int_124
11846,2021-02-14T12:55:47.9020000Z,AGENTINFO,int_110;int_109;int_108;int_11;int_2;,,int_82
11847,2021-02-10T10:20:12.4940000Z,RECEIVE,int_29;,Unknown,int_1
11848,2021-02-20T13:13:10.1400000Z,DELIVER,int_78;,,int_1
11849,2021-02-10T10:20:12.7560000Z,RECIPIENTINFO,int_29;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
11850,2021-02-14T12:55:47.7720000Z,TRANSFER,int_87;,,int_82
11851,2021-02-21T11:21:03.8670000Z,SUBMIT,int_181;,,int_1
11852,2021-02-10T08:51:09.6940000Z,CLIENTSUBMISSION,int_129;,,int_1
11853,2021-02-10T10:01:02.0940000Z,SUBMIT,ext_55;,,int_158
11854,2021-02-10T15:37:09.6480000Z,RECEIVE,ext_329;,To,int_91
11855,2021-02-08T05:35:12.8370000Z,RECEIVE,int_79;,Unknown,int_1
11856,2021-02-08T12:05:28.1490000Z,AGENTINFO,int_215;int_133;,,int_152
11857,2021-02-23T15:38:28.7700000Z,DUPLICATEEXPAND,int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_54
11858,2021-02-10T08:51:08.9060000Z,AGENTINFO,int_151;,,int_1
11859,2021-02-10T10:01:54.1860000Z,AGENTINFO,int_291;,,int_158
11860,2021-02-23T16:28:54.2400000Z,DELIVER,int_7;,helpdesk-test-Mailbox Rules Agent,int_54
11861,2021-02-03T07:05:00.6120000Z,AGENTINFO,int_5;int_5;,,int_1
11862,2021-02-16T12:14:59.5840000Z,DELIVER,int_167;,,int_9
11863,2021-02-07T12:40:09.2160000Z,CLIENTSUBMISSION,int_11;,,int_1
11864,2021-02-21T07:35:28.0230000Z,EXPAND,int_126;int_127;int_125;int_123;int_122;int_121;int_120;int_82;int_7;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_124
11865,2021-02-20T12:00:23.9540000Z,AGENTINFO,int_2;,,int_1
11866,2021-02-20T15:15:05.6830000Z,AGENTINFO,int_8;int_7;int_2;int_5;int_5;,,int_1
11867,2021-02-16T12:14:58.2200000Z,RECEIVE,int_167;,To,int_9
11868,2021-02-08T12:05:29.0180000Z,DELIVER,int_215;,,int_152
11869,2021-02-20T10:01:06.6880000Z,AGENTINFO,int_82;,,int_1
11870,2021-02-10T08:47:07.6640000Z,RECEIVE,int_143;,Unknown,int_1
11871,2021-02-10T21:38:04.8070000Z,RECEIVE,int_33;,Unknown,int_1
11872,2021-02-15T09:18:11.0280000Z,RECEIVE,int_5;,Unknown,int_1
11873,2021-02-08T12:05:28.8120000Z,DELIVER,int_133;,,int_152
11874,2021-02-23T07:51:27.4060000Z,RECIPIENTINFO,int_107;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
11875,2021-02-20T08:36:38.9380000Z,DELIVER,int_97;,,int_96
11876,2021-02-21T07:35:26.7880000Z,RECEIVE,int_14;int_58;int_18;,To;Cc;Cc,int_124
11877,2021-02-15T07:24:05.4990000Z,AGENTINFO,int_5;int_5;,,int_1
11878,2021-02-10T08:47:07.8920000Z,RECIPIENTINFO,int_143;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
11879,2021-02-20T15:49:14.9660000Z,CLIENTSUBMISSION,int_15;,,int_1
11880,2021-02-07T10:55:05.5000000Z,SETROUTE,ext_128;,,int_1
11881,2021-02-20T14:17:16.0130000Z,RECEIVE,int_73;int_2;int_6;int_4;int_53;int_18;int_11;,,int_2
11882,2021-02-10T08:47:07.5320000Z,CLIENTSUBMISSION,int_143;,,int_1
11883,2021-02-15T09:18:11.4620000Z,AGENTINFO,int_8;int_7;int_2;int_5;int_5;,,int_1
11884,2021-02-20T10:01:06.6690000Z,SUBMIT,int_82;,,int_1
11885,2021-02-20T03:20:18.2460000Z,SENDEXTERNAL,ext_55;,250 2.1.5 Recipient OK,int_1
11886,2021-02-21T07:35:28.7840000Z,RESUBMIT,int_22;int_21;int_20;int_19;int_16;int_2;,Message forked,int_124
11887,2021-02-23T16:28:53.7870000Z,EXPAND,int_8;int_7;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_54
11888,2021-02-18T09:35:19.0310000Z,DELIVER,int_124;,,int_58
11889,2021-02-16T14:51:08.1430000Z,SUBMIT,int_11;,,int_1
11890,2021-02-20T03:20:07.3620000Z,RECEIVE,int_177;,,int_1
11891,2021-02-21T07:35:28.7750000Z,AGENTINFO,int_126;int_127;int_125;int_123;int_122;int_121;int_120;int_82;int_7;int_22;int_21;int_20;int_19;int_16;int_2;int_14;int_58;int_14;int_58;int_18;,,int_124
11892,2021-02-10T08:28:37.8310000Z,TRANSFER,ext_212;,,int_91
11893,2021-02-22T12:19:02.6390000Z,SUBMIT,int_69;,,int_1
11894,2021-02-07T08:31:09.6650000Z,RECEIVE,int_33;,Unknown,int_1
11895,2021-02-17T21:59:10.1200000Z,AGENTINFO,int_33;,,int_1
11896,2021-02-15T07:24:05.4780000Z,AGENTINFO,int_8;int_7;int_2;int_5;int_5;,,int_1
11897,2021-02-02T11:04:14.8360000Z,AGENTINFO,int_2;,,int_1
11898,2021-02-25T06:55:47.0510000Z,DELIVER,int_99;,,int_59
11899,2021-02-07T08:35:08.8160000Z,RECIPIENTINFO,int_42;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_307
11900,2021-02-18T09:35:19.1120000Z,DELIVER,int_122;,,int_58
11901,2021-02-08T20:16:45.1850000Z,RECEIVE,int_2;,,int_2
11902,2021-02-20T03:20:07.8350000Z,DELIVER,int_177;,,int_1
11903,2021-02-20T14:17:18.3500000Z,DELIVER,int_47;,,int_2
11904,2021-02-23T07:51:27.3570000Z,RECEIVE,int_107;,,int_1
11905,2021-02-18T09:35:19.0820000Z,DELIVER,int_2;,,int_58
11906,2021-02-10T15:10:09.7830000Z,RESUBMIT,int_5;int_5;,Message forked,int_1
11907,2021-02-08T11:39:14.7240000Z,CLIENTSUBMISSION,int_5;,,int_1
11908,2021-02-15T07:24:05.0620000Z,RECEIVE,int_5;,Unknown,int_1
11909,2021-02-10T15:10:09.7950000Z,AGENTINFO,int_8;int_7;int_2;,,int_1
11910,2021-02-20T03:20:16.8150000Z,CLIENTSUBMISSION,ext_55;,,int_1
11911,2021-02-08T14:43:24.3580000Z,RECEIVE,int_151;int_332;int_238;,To;To;To,int_74
11912,2021-02-17T12:58:09.4860000Z,DELIVER,int_53;,HelpDesk-Mailbox Rules Agent,int_1
11913,2021-02-08T14:43:24.9560000Z,RECIPIENTINFO,int_151;int_332;int_238;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40',int_74
11914,2021-02-20T03:20:07.4750000Z,AGENTINFO,int_177;,,int_1
11915,2021-02-23T07:51:27.9070000Z,DELIVER,int_107;,,int_1
11916,2021-02-08T20:16:44.6430000Z,CLIENTSUBMISSION,int_2;,,int_2
11917,2021-02-08T07:52:03.4680000Z,AGENTINFO,int_2;,,int_1
11918,2021-02-15T07:24:05.5010000Z,AGENTINFO,int_5;int_5;,,int_1
11919,2021-02-10T08:28:35.4170000Z,SUBMIT,int_210;int_209;ext_212;int_8;ext_55;int_168;ext_212;,,int_91
11920,2021-02-09T12:45:07.7470000Z,AGENTINFO,ext_43;,,int_1
11921,2021-02-07T07:02:05.2720000Z,AGENTINFO,ext_94;,,int_1
11922,2021-02-08T06:29:13.8130000Z,SETROUTE,ext_55;,,int_1
11923,2021-02-15T07:24:05.4890000Z,RECIPIENTINFO,int_5;int_5;,'MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70',int_1
11924,2021-02-10T09:01:58.2060000Z,RECEIVE,int_97;,Unknown,int_96
11925,2021-02-04T06:43:15.5070000Z,SUBMIT,int_2;,,int_1
11926,2021-02-10T08:51:08.6880000Z,CLIENTSUBMISSION,int_151;,,int_1
11927,2021-02-08T05:05:09.6910000Z,CLIENTSUBMISSION,ext_55;,,int_1
11928,2021-02-10T11:30:24.4650000Z,SETROUTE,ext_331;,,int_265
11929,2021-02-23T15:42:02.6480000Z,DELIVER,int_2;,,int_54
11930,2021-02-15T08:30:12.1010000Z,SUBMIT,int_11;,,int_1
11931,2021-02-10T10:01:54.1370000Z,RECEIVE,int_291;,,int_158
11932,2021-02-09T12:45:07.7650000Z,AGENTINFO,ext_43;,,int_1
11933,2021-02-03T08:11:04.9620000Z,RECEIVE,int_184;,,int_79
11934,2021-02-08T06:47:05.5010000Z,RECEIVE,int_3;,Unknown,int_1
11935,2021-02-08T11:39:09.4150000Z,AGENTINFO,int_5;int_5;,,int_1
11936,2021-02-10T12:49:06.3920000Z,RESUBMIT,int_5;int_5;,Message forked,int_1
11937,2021-02-09T12:45:07.7530000Z,AGENTINFO,ext_43;,,int_1
11938,2021-02-20T13:31:05.8970000Z,CLIENTSUBMISSION,int_5;,,int_1
11939,2021-02-23T16:28:53.7870000Z,DUPLICATEEXPAND,int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_54
11940,2021-02-10T23:04:08.9980000Z,DELIVER,int_2;,Tickets-Mailbox Rules Agent,int_1
11941,2021-02-20T13:31:08.7040000Z,EXPAND,int_8;int_7;int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_1
11942,2021-02-08T06:47:05.8530000Z,RECIPIENTINFO,int_3;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
11943,2021-02-18T09:35:19.1440000Z,DELIVER,int_123;,,int_58
11944,2021-02-08T10:52:28.5190000Z,TRANSFER,ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;,;;;;;;,int_53
11945,2021-02-18T13:29:14.9350000Z,CLIENTSUBMISSION,ext_290;,,int_1
11946,2021-02-08T06:47:04.6860000Z,CLIENTSUBMISSION,int_3;,,int_1
11947,2021-02-10T06:35:19.1280000Z,AGENTINFO,int_173;,,int_202
11948,2021-02-03T08:11:04.6380000Z,RECEIVE,int_184;,To,int_79
11949,2021-02-03T13:38:04.8580000Z,SUBMIT,int_36;,,int_1
11950,2021-02-10T08:51:10.7450000Z,DELIVER,int_129;,HelpDesk-Mailbox Rules Agent,int_1
11951,2021-02-10T06:35:34.5700000Z,AGENTINFO,int_173;,,int_202
11952,2021-02-10T06:35:35.5730000Z,DELIVER,int_173;,,int_202
11953,2021-02-10T08:33:29.5220000Z,RECEIVE,int_31;,Unknown,int_71
11954,2021-02-23T15:59:30.2640000Z,SUBMIT,int_5;int_2;,,int_54
11955,2021-02-10T14:03:27.1490000Z,CLIENTSUBMISSION,int_77;,,int_1
11956,2021-02-20T15:21:13.6950000Z,AGENTINFO,int_8;int_7;int_2;,,int_1
11957,2021-02-14T12:55:47.8240000Z,AGENTINFO,int_87;,,int_82
11958,2021-02-20T03:15:07.4790000Z,SENDEXTERNAL,ext_55;,250 2.1.5 Recipient OK,int_1
11959,2021-02-10T11:30:23.6130000Z,RECEIVE,ext_331;ext_331;,To;To,int_265
11960,2021-02-20T15:15:06.0790000Z,DELIVER,int_5;,,int_1
11961,2021-02-03T10:25:10.8580000Z,AGENTINFO,int_5;int_5;,,int_1
11962,2021-02-15T09:45:48.5890000Z,DELIVER,int_73;,,int_8
11963,2021-02-21T07:35:28.0230000Z,DUPLICATEEXPAND,int_124;int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_124
11964,2021-02-10T10:20:12.7070000Z,RECEIVE,int_29;,,int_1
11965,2021-02-10T09:55:02.1880000Z,SUBMIT,ext_320;,,int_172
11966,2021-02-03T06:59:08.4040000Z,DELIVER,int_5;,,int_1
11967,2021-02-18T05:21:16.6470000Z,AGENTINFO,int_173;,,int_1
11968,2021-02-21T13:08:04.6580000Z,CLIENTSUBMISSION,int_20;,,int_1
11969,2021-02-10T14:03:58.9570000Z,RECEIVE,int_77;,,int_1
11970,2021-02-03T07:05:00.5820000Z,AGENTINFO,int_8;int_7;int_2;int_5;int_5;,,int_1
11971,2021-02-10T08:28:35.1910000Z,RECEIVE,int_210;int_209;ext_212;int_8;ext_55;int_168;ext_212;,,int_91
11972,2021-02-20T14:17:16.1230000Z,AGENTINFO,int_6;int_73;int_2;int_6;int_4;int_53;int_18;int_11;,,int_2
11973,2021-02-03T07:05:00.5970000Z,RECIPIENTINFO,int_5;int_5;,'MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70',int_1
11974,2021-02-03T10:34:29.4040000Z,RECEIVE,int_29;,,int_333
11975,2021-02-09T12:45:11.1320000Z,SENDEXTERNAL,ext_43;,250 recipient <<PII:H101(+Ac/PsjC8507f/9/Uquh3wqoKMNgWWJG29ud1vf3IIU=):E102(LFhWUkxEOmFURWpYRGdQcmPDTlHcJpodB5NGGoARUGY=)>@benefit.bh> ok,int_1
11976,2021-02-10T14:03:59.0430000Z,AGENTINFO,int_77;,,int_1
11977,2021-02-09T12:18:08.5800000Z,RECEIVE,int_6;,,int_1
11978,2021-02-03T06:59:06.7620000Z,DELIVER,int_2;,Tickets-Mailbox Rules Agent,int_1
11979,2021-02-20T13:13:09.5570000Z,AGENTINFO,int_64;int_64;,,int_1
11980,2021-02-10T14:03:11.6460000Z,AGENTINFO,int_2;,,int_1
11981,2021-02-10T06:35:19.1280000Z,RESUBMIT,int_173;,,int_202
11982,2021-02-22T15:34:10.3300000Z,SUBMIT,int_29;,,int_1
11983,2021-02-20T15:21:11.4880000Z,SUBMIT,int_36;,,int_1
11984,2021-02-20T15:21:11.6720000Z,DELIVER,int_36;,Helpdesk-Mailbox Rules Agent,int_1
11985,2021-02-21T13:34:51.9280000Z,AGENTINFO,ext_92;ext_92;ext_117;ext_92;ext_92;,,int_91
11986,2021-02-23T17:36:43.3350000Z,AGENTINFO,ext_223;,,int_143
11987,2021-02-22T15:34:10.3600000Z,AGENTINFO,int_29;,,int_1
11988,2021-02-08T12:23:35.4880000Z,RECIPIENTINFO,int_130;int_33;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40',int_134
11989,2021-02-10T11:06:04.9690000Z,SUBMIT,ext_224;,,int_1
11990,2021-02-08T06:29:13.5930000Z,RECEIVE,ext_55;,,int_1
11991,2021-02-20T15:15:05.6940000Z,AGENTINFO,int_8;int_7;int_2;,,int_1
11992,2021-02-25T13:49:09.6750000Z,DELIVER,int_18;,HD-Mailbox Rules Agent,int_1
11993,2021-02-22T14:50:19.4280000Z,DELIVER,int_25;,,int_8
11994,2021-02-10T11:18:13.3000000Z,AGENTINFO,int_11;,,int_1
11995,2021-02-15T07:24:05.4820000Z,TRANSFER,int_5;int_5;,,int_1
11996,2021-02-20T14:17:15.7920000Z,RECEIVE,int_73;int_2;int_6;int_4;int_53;int_18;int_11;,Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown,int_2
11997,2021-02-21T07:35:29.2460000Z,DELIVER,int_7;,,int_124
11998,2021-02-10T11:30:23.8800000Z,RECEIVE,ext_331;ext_331;,,int_265
11999,2021-02-09T06:39:08.9990000Z,SUBMIT,int_53;,,int_1
12000,2021-02-15T09:18:11.4740000Z,AGENTINFO,int_8;int_7;int_2;,,int_1
12001,2021-02-22T15:34:10.9920000Z,DELIVER,int_29;,,int_1
12002,2021-02-22T12:19:02.2700000Z,RECEIVE,int_69;,Unknown,int_1
12003,2021-02-10T09:01:58.7440000Z,AGENTINFO,int_97;,,int_96
12004,2021-02-08T11:39:09.1840000Z,RECEIVE,int_5;,,int_1
12005,2021-02-22T12:19:02.6270000Z,AGENTINFO,int_69;,,int_1
12006,2021-02-10T11:06:04.6850000Z,RECEIVE,ext_224;,Unknown,int_1
12007,2021-02-10T11:06:04.4380000Z,CLIENTSUBMISSION,ext_224;,,int_1
12008,2021-02-22T15:36:46.4640000Z,RECIPIENTINFO,int_3;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
12009,2021-02-10T15:10:09.6050000Z,RECIPIENTINFO,int_8;int_7;int_2;int_5;int_5;,'MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;UserMailbox.Forwardable.Expansion.AddGroup.40;UserMailbox.Forwardable.Expansion.AddGroup.40;UserMailbox.Forwardable.Expansion.AddGroup.40',int_1
12010,2021-02-10T00:15:10.7310000Z,SETROUTE,ext_257;,,int_1
12011,2021-02-23T15:38:28.8510000Z,AGENTINFO,int_8;int_7;,,int_54
12012,2021-02-20T15:21:13.4470000Z,AGENTINFO,int_5;int_5;,,int_1
12013,2021-02-20T13:13:09.5590000Z,AGENTINFO,int_64;int_64;,,int_1
12014,2021-02-09T10:52:18.6880000Z,RECIPIENTINFO,ext_55;ext_55;ext_118;ext_118;int_119;ext_118;,'MailUser.Contact.Resolver.CreateRecipientItems.30;MailUniversalDistributionGroup.Group.Resolver.CreateRecipientItems.80;MailUser.Contact.Resolver.CreateRecipientItems.30;MailUser.Contact.Resolver.CreateRecipientItems.30;MailUser.Contact.Expansion.AddGroup.30;MailContact.Contact.Expansion.AddGroup.50',int_111
12015,2021-02-08T15:27:12.2440000Z,DELIVER,int_11;,HelpDesk-Mailbox Rules Agent,int_1
12016,2021-02-08T12:05:27.7760000Z,RECEIVE,int_215;int_133;,To;Cc,int_152
12017,2021-02-15T08:48:09.1310000Z,AGENTINFO,int_134;,,int_1
12018,2021-02-10T06:35:20.9420000Z,TRANSFER,ext_330;ext_330;ext_330;ext_330;ext_330;,;;;;,int_202
12019,2021-02-09T10:52:19.3520000Z,AGENTINFO,int_115;int_114;int_69;int_113;int_112;int_111;int_100;int_68;,,int_111
12020,2021-02-14T10:53:04.9820000Z,RESUBMIT,int_5;int_5;,Message forked,int_1
12021,2021-02-20T03:15:05.8140000Z,RECIPIENTINFO,ext_55;,MailUser.Contact.Resolver.CreateRecipientItems.30,int_1
12022,2021-02-23T15:30:00.5070000Z,CLIENTSUBMISSION,int_5;int_2;,,int_54
12023,2021-02-25T13:49:09.1920000Z,RECEIVE,int_18;,,int_1
