num,Issue Id,Description,Assignee_Id,Assignee_email,Reporter_id,Reporter_email,Creation Date,Close Date,Estimated Time,Actual Time
1977,80183581,Fix import export LCs,3016614.0,NA,3016614,NA,2021-03-03T15:15:36.349Z,2021-03-03T15:21:35.364Z,0,0.0
1978,80183510,add logging table for INT_INWARD_FILES and INT_OUTWARD_FILES,,NA,4351853,int_219,2021-03-03T15:15:03.733Z,2021-03-16T06:48:20.988Z,0,0.0
1979,80182497,Accounts -- change the type of IBAN field,,NA,3099521,int_338,2021-03-03T15:06:41.018Z,2021-03-17T14:23:50.971Z,3600,0.0
1980,80182339,Fix mandate id length,3016026.0,NA,3016026,NA,2021-03-03T15:04:03.343Z,2021-03-07T07:01:59.562Z,3600,3600.0
1981,80181385,API integration - Payment flow,,NA,3220112,int_348,2021-03-03T14:49:27.314Z,,0,0.0
1982,80180787,Payment Reversal,,NA,3220112,int_348,2021-03-03T14:40:40.144Z,2021-03-04T07:52:14.399Z,0,0.0
1983,80180191,Update nuget package versions,3612142.0,int_412,3612142,int_412,2021-03-03T14:30:42.617Z,2021-03-04T09:20:04.382Z,0,600.0
1984,80179717,"add audit logs when open view,item and execute action",3874701.0,int_122,3874701,int_122,2021-03-03T14:25:17.459Z,2021-03-03T14:31:47.394Z,0,0.0
1985,80178281,moving project group,4123273.0,int_48,4123273,int_48,2021-03-03T14:06:31.632Z,2021-03-14T06:58:23.586Z,0,0.0
1986,80178227,Integration with the Correspondent service,,NA,3220112,int_348,2021-03-03T14:05:46.482Z,,0,0.0
1987,80177758,The system will generate AML request messages according to the number of transaction in the MT102,5205717.0,NA,5205717,NA,2021-03-03T14:00:49.074Z,2021-03-29T07:02:41.559Z,100800,192600.0
1988,80177305,Manual payments integration - Payhub core Manual payments,,NA,3220112,int_348,2021-03-03T13:57:06.455Z,,0,0.0
1989,80176272,PDC Store Delete confirmation alert poor english,6367608.0,NA,7352203,NA,2021-03-03T13:50:21.677Z,2021-03-04T08:54:40.221Z,2400,0.0
1990,80721155,"REFACTOR: unifying the creation use case for ( config,credit and swift )",3028392.0,NA,3041349,int_294,2021-03-03T13:47:40.980Z,,0,0.0
1991,80175987,PDC Store unhandled error after deleting a Cheque (Cheque was already deleted before),4902499.0,NA,7352203,NA,2021-03-03T13:46:19.484Z,,0,5400.0
1992,80175772,Mapping Direct Credit fields with Montran pacs008 message,3596321.0,int_468,3596325,int_39,2021-03-03T13:44:09.111Z,2021-03-08T12:57:35.180Z,14400,5400.0
1993,80175682,Signatories -- can't activate signatories from maker account and incorrect  status appear,,NA,3099521,int_338,2021-03-03T13:42:42.531Z,2021-03-17T14:23:51.269Z,3600,0.0
1994,80180107,[BHHSBC-34][UAT] delete a cheque on repair page,3074484.0,int_127,5113904,int_215,2021-03-03T13:14:59.700Z,2021-03-23T08:28:13.059Z,3600,0.0
1995,80173812,[BHHSBC-34][UAT] delete a cheque on repair page,3369011.0,NA,5113904,int_215,2021-03-03T13:14:59.700Z,2021-03-16T08:57:45.323Z,3600,3600.0
1996,80173712,[BHHSBC-34][UAT] Threshold Error,3369011.0,NA,5113904,int_215,2021-03-03T13:13:13.384Z,2021-03-16T08:59:54.162Z,3600,3600.0
1997,80173370,ebpp Pen testing,,NA,2985217,int_471,2021-03-03T13:09:41.361Z,,0,0.0
1998,80173177,Add alias regex in signup page,3220138.0,NA,5062463,int_469,2021-03-03T13:07:35.964Z,2021-03-08T12:42:48.445Z,1800,0.0
1999,80172294,"In cheque level filters Expected Date (All) and  Amount (All) fields , the date selection and amount selection are enabled",5223206.0,NA,8105748,NA,2021-03-03T12:56:14.980Z,2021-03-11T13:55:42.203Z,3600,0.0
2000,80171578,Create namespace for mobile development,3016896.0,NA,3016896,NA,2021-03-03T12:46:01.828Z,2021-03-03T12:47:08.430Z,3600,0.0
2001,80171538,add dependency for new transaction details api,6116619.0,NA,6116619,NA,2021-03-03T12:45:42.219Z,2021-03-04T15:05:27.903Z,0,0.0
2002,80170969,Document IIPS Payment Status Report (PACS2) - TBD,,NA,3055211,int_146,2021-03-03T12:39:41.664Z,,0,0.0
2003,80170467,reflect ocx version,3126812.0,NA,3126812,NA,2021-03-03T12:35:19.216Z,2021-03-03T14:59:36.700Z,600,600.0
2004,80170152,Implement Postpaid bill inquiry - FRONTEND,6116691.0,NA,6118536,NA,2021-03-03T12:32:11.447Z,2021-03-30T08:03:57.284Z,115200,57600.0
2005,80220923,PROD - BBYN service is sending incorrect ISO currency to CBS,3918610.0,NA,3084296,int_42,2021-03-03T12:31:56.369Z,2021-03-04T15:25:13.798Z,0,0.0
2006,80660116,Support Push Mode On Ingestion And Simulator,6346918.0,NA,6346918,NA,2021-03-03T12:20:39.924Z,,0,0.0
2007,80168985,add login audit view,3874701.0,int_122,3874701,int_122,2021-03-03T12:17:40.155Z,2021-03-03T12:25:19.469Z,0,0.0
2008,80168885,Change Password,,NA,6404834,NA,2021-03-03T12:16:18.602Z,,0,0.0
2009,80167813,Prepaid save bill popup,3487589.0,NA,3487589,NA,2021-03-03T12:04:40.649Z,2021-03-07T10:41:33.181Z,9000,16200.0
2010,80721149,Batch Processing for Inward MT messages,,NA,2762791,int_29,2021-03-03T12:04:32.592Z,,0,0.0
2011,80167586,Customer App - Cashout through QR - No notification is added to notification screen at customer app when do cashout by scan agent QR,3844403.0,int_383,5089663,int_380,2021-03-03T12:01:44.183Z,2021-03-14T09:39:36.227Z,2400,0.0
2012,80167121,docker nobody user,2846116.0,int_248,2846116,int_248,2021-03-03T11:56:13.351Z,2021-03-08T06:46:49.934Z,0,0.0
2013,80166795,docker nobody user,2846116.0,int_248,2846116,int_248,2021-03-03T11:52:22.007Z,2021-03-08T10:26:13.123Z,0,0.0
2014,80980325,feat: User activity interactive,,NA,3097752,int_2,2021-03-03T11:51:12.889Z,2021-03-21T10:15:52.614Z,0,0.0
2015,80166702,feat: User activity interactive,,NA,3097752,int_2,2021-03-03T11:51:12.889Z,2021-03-16T04:20:34.944Z,0,0.0
2016,80164997,Database Configration,3390466.0,NA,3390466,NA,2021-03-03T11:37:22.313Z,2021-03-08T08:39:50.173Z,57600,57600.0
2017,80163382,bug: adding multiple users,2846116.0,int_248,6156851,NA,2021-03-03T11:25:01.736Z,2021-03-10T12:21:45.833Z,0,0.0
2018,80163043,ecc notes deleted or modifyed by null value,4351853.0,int_219,3632079,int_17,2021-03-03T11:21:38.520Z,,18000,7200.0
2019,80374418,ECC Standard Integration Release for BBK,3120776.0,NA,3874959,int_344,2021-03-03T11:08:05.936Z,2021-03-16T07:49:29.522Z,7200,5400.0
2020,80161975,ECC Standard Integration Release for BBK,,NA,3874959,int_344,2021-03-03T11:08:05.936Z,2021-03-06T05:24:45.873Z,0,0.0
2021,80160999,systemConfig.configType in bank-shell chart is not being set as String,3051671.0,NA,3051671,NA,2021-03-03T10:55:49.032Z,2021-03-07T07:14:31.983Z,0,0.0
